domain,videoId,commentId,lang_bucket,lang_conf,sim_top1_aff,sim_top2_aff,sim_margin_aff,sent_model_id,emo_model_id,tox_model_id,sent_pos,sent_neg,sent_neu,sent_top_label,sent_top_score,sent_reason,tox_score,tox_top_label,tox_top_score,tox_reason,emo_top_label,emo_top_score,emo_entropy,score_ok,sim_top1_align,sim_top2_align,sim_margin_align,aligned_keep,valence,polarity,coupling_sim,coupling_margin,negativity,conflict_proxy,sarcasm_like,weight_sarcasm
indo,ib5OEL6jmO0,UgwKF2LjbZonXqBoAo54AaABAg,other,0.2,0.68175805,0.460693,0.22106504,cardiffnlp/twitter-xlm-roberta-base-sentiment,AnasAlokla/multilingual_go_emotions_V1.1,unitary/multilingual-toxic-xlm-roberta,0.07364792376756668,0.6307512521743774,0.2956008,negative,0.63075125,,0.2749868631362915,toxic,0.27498686,,annoyance,0.24010348,3.2254784,True,0.68175805,0.460693,0.22106504,True,-0.5571033284068108,0.5571033284068108,0.6817580461502075,0.22106504440307617,0.3892758321017027,0.138251199879068,0,1.0
indo,ib5OEL6jmO0,UgycDgbfUf7XZjcQsoJ4AaABAg.ALS4qOiULQdALTCoTbN7Iw,other,0.2,0.75465727,0.37689012,0.37776715,cardiffnlp/twitter-xlm-roberta-base-sentiment,AnasAlokla/multilingual_go_emotions_V1.1,unitary/multilingual-toxic-xlm-roberta,0.22401736676692963,0.3782532513141632,0.3977294,neutral,0.3977294,,0.0542471818625927,toxic,0.05424718,,neutral,0.89847153,2.6561093,True,0.75465727,0.37689012,0.37776715,True,-0.15423588454723358,0.15423588454723358,0.7546572685241699,0.3777671456336975,0.2885589711368084,0.023460240635209604,0,1.0
indo,ib5OEL6jmO0,UgwyF2-I-CHq_kMHkz94AaABAg,id,1.0,0.62324345,0.28804564,0.3351978,w11wo/indonesian-roberta-base-sentiment-classifier,StevenLimcorn/indonesian-roberta-base-emotion-classifier,unitary/multilingual-toxic-xlm-roberta,0.00044233727385289967,0.9981305599212646,0.0014270825,negative,0.9981306,,0.08787534385919571,toxic,0.087875344,,anger,0.40414315,1.4029375,True,0.62324345,0.28804564,0.3351978,True,-0.9976882226474117,0.9976882226474117,0.6232434511184692,0.3351978063583374,0.49942205566185294,0.27102646561490973,0,1.0
indo,ib5OEL6jmO0,Ugza6x8XFYcyET-DkbR4AaABAg,other,0.2,0.6208153,0.49555904,0.12525624,cardiffnlp/twitter-xlm-roberta-base-sentiment,AnasAlokla/multilingual_go_emotions_V1.1,unitary/multilingual-toxic-xlm-roberta,0.1277032196521759,0.5538918375968933,0.3184049,negative,0.55389184,,0.030100321397185326,toxic,0.030100321,,approval,0.11858411,3.3090925,True,0.6208153,0.49555904,0.12525624,True,-0.4261886179447174,0.4261886179447174,0.6208152770996094,0.1252562403678894,0.35654715448617935,0.07826513682245197,0,1.0
indo,ib5OEL6jmO0,UgxCy8O40o7LG3usrhl4AaABAg,id,1.0,0.6430819,0.41097128,0.23211062,w11wo/indonesian-roberta-base-sentiment-classifier,StevenLimcorn/indonesian-roberta-base-emotion-classifier,unitary/multilingual-toxic-xlm-roberta,0.02630244754254818,0.4680865705013275,0.505611,neutral,0.505611,,0.21109645068645477,toxic,0.21109645,,love,0.39112654,1.345049,True,0.6430819,0.41097128,0.23211062,True,-0.44178412295877934,0.44178412295877934,0.6430819034576416,0.2321106195449829,0.36044603073969483,0.09642709584470573,0,1.0
indo,ib5OEL6jmO0,UgyZhGL9PlaipMYKiw14AaABAg,other,0.2,0.6859281,0.23623681,0.4496913,cardiffnlp/twitter-xlm-roberta-base-sentiment,AnasAlokla/multilingual_go_emotions_V1.1,unitary/multilingual-toxic-xlm-roberta,0.4300084114074707,0.26859232783317566,0.30139923,positive,0.43000844,,0.24466130137443542,toxic,0.2446613,,neutral,0.9347759,2.62567,True,0.6859281,0.23623681,0.4496913,True,0.16141608357429504,0.16141608357429504,0.6859281063079834,0.4496912956237793,0.20964597910642624,0.021059814150391612,0,1.0
indo,ib5OEL6jmO0,UgxFBWCCgMZMHbbjqHd4AaABAg,id,1.0,0.6672746,0.4133063,0.2539683,w11wo/indonesian-roberta-base-sentiment-classifier,StevenLimcorn/indonesian-roberta-base-emotion-classifier,unitary/multilingual-toxic-xlm-roberta,0.33250007033348083,0.5461984872817993,0.12130141,negative,0.5461985,,0.2404077649116516,toxic,0.24040776,,happy,0.7371386,0.9117653,True,0.6672746,0.4133063,0.2539683,True,-0.21369841694831848,0.21369841694831848,0.6672745943069458,0.2539682984352112,0.3034246042370796,0.040214861720177304,0,1.0
indo,ib5OEL6jmO0,UgzaGgUqp3JIe_7OGRB4AaABAg,id,1.0,0.6158836,0.43107262,0.18481097,w11wo/indonesian-roberta-base-sentiment-classifier,StevenLimcorn/indonesian-roberta-base-emotion-classifier,unitary/multilingual-toxic-xlm-roberta,0.0035092865582555532,0.9403303265571594,0.056160383,negative,0.9403303,,0.02160496637225151,toxic,0.021604966,,fear,0.4081266,1.3450192,True,0.6158836,0.43107262,0.18481097,True,-0.9368210399989039,0.9368210399989039,0.6158835887908936,0.18481096625328064,0.48420525999972597,0.2317069917227818,0,1.0
indo,ib5OEL6jmO0,Ugxr3bYg55DJ0ucznJF4AaABAg,id,1.0,0.6787155,0.38026226,0.29845327,w11wo/indonesian-roberta-base-sentiment-classifier,StevenLimcorn/indonesian-roberta-base-emotion-classifier,unitary/multilingual-toxic-xlm-roberta,0.0021039731800556183,0.9504164457321167,0.04747956,negative,0.9504165,,0.40710338950157166,toxic,0.4071034,,anger,0.47353643,1.2722472,True,0.6787155,0.38026226,0.29845327,True,-0.9483124725520611,0.9483124725520611,0.6787155270576477,0.29845327138900757,0.48707811813801527,0.3249721139890432,0,1.0
indo,ib5OEL6jmO0,UgyY-aPmc1RfowVHvMF4AaABAg,other,0.2,0.6264109,0.47689307,0.14951783,cardiffnlp/twitter-xlm-roberta-base-sentiment,AnasAlokla/multilingual_go_emotions_V1.1,unitary/multilingual-toxic-xlm-roberta,0.1346302479505539,0.3823647201061249,0.48300502,neutral,0.48300502,,0.22724314033985138,toxic,0.22724314,,confusion,0.7726707,2.7659295,True,0.6264109,0.47689307,0.14951783,True,-0.24773447215557098,0.24773447215557098,0.6264109015464783,0.14951783418655396,0.31193361803889275,0.04741865625812535,0,1.0
indo,ib5OEL6jmO0,UgxXk03ZlkgZC_uYcgN4AaABAg,id,1.0,0.65919733,0.2759028,0.38329452,w11wo/indonesian-roberta-base-sentiment-classifier,StevenLimcorn/indonesian-roberta-base-emotion-classifier,unitary/multilingual-toxic-xlm-roberta,0.011674880050122738,0.9847788214683533,0.003546296,negative,0.9847788,,0.7923766374588013,toxic,0.79237664,,anger,0.4038077,1.3356465,True,0.65919733,0.2759028,0.38329452,True,-0.9731039414182305,0.9731039414182305,0.6591973304748535,0.3832945227622986,0.49327598535455763,0.4301782844260747,0,1.0
indo,ib5OEL6jmO0,UgxVzklPyILdaqOJjWl4AaABAg.ALS3qlSThrJALTcLg4xAGX,id,1.0,0.6672125,0.4065184,0.2606941,w11wo/indonesian-roberta-base-sentiment-classifier,StevenLimcorn/indonesian-roberta-base-emotion-classifier,unitary/multilingual-toxic-xlm-roberta,0.16911466419696808,0.558180034160614,0.2727053,negative,0.55818003,,0.05553440749645233,toxic,0.055534407,,happy,0.39483395,1.3784457,True,0.6672125,0.4065184,0.2606941,True,-0.38906536996364594,0.38906536996364594,0.6672124862670898,0.26069408655166626,0.3472663424909115,0.07130626169256835,0,1.0
indo,ib5OEL6jmO0,UgwC2ViLZWIAdSSS5t94AaABAg,id,1.0,0.69456416,0.3907417,0.30382246,w11wo/indonesian-roberta-base-sentiment-classifier,StevenLimcorn/indonesian-roberta-base-emotion-classifier,unitary/multilingual-toxic-xlm-roberta,0.0019421903416514397,0.9661701917648315,0.031887643,negative,0.96617013,,0.09062481671571732,toxic,0.09062482,,sadness,0.4407559,1.2569944,True,0.69456416,0.3907417,0.30382246,True,-0.9642280014231801,0.9642280014231801,0.694564163684845,0.30382245779037476,0.491057000355795,0.25820046848833783,0,1.0
indo,ib5OEL6jmO0,Ugxp9XN2zAMgpPkcSjR4AaABAg,other,0.0,0.73668027,0.35872743,0.37795284,cardiffnlp/twitter-xlm-roberta-base-sentiment,AnasAlokla/multilingual_go_emotions_V1.1,unitary/multilingual-toxic-xlm-roberta,0.08493121713399887,0.6782064437866211,0.23686232,negative,0.67820644,,0.04626786336302757,toxic,0.046267863,,neutral,0.6187767,2.884163,True,0.73668027,0.35872743,0.37795284,True,-0.5932752266526222,0.5932752266526222,0.736680269241333,0.37795284390449524,0.39831880666315556,0.1236231815531498,0,1.0
indo,ib5OEL6jmO0,UgzOlKC1A0-ub_qT9UZ4AaABAg.ALUQnXSBmJcALUlHHhtS5S,id,1.0,0.6587644,0.33248252,0.3262819,w11wo/indonesian-roberta-base-sentiment-classifier,StevenLimcorn/indonesian-roberta-base-emotion-classifier,unitary/multilingual-toxic-xlm-roberta,0.00142722821328789,0.9551252722740173,0.043447476,negative,0.95512533,,0.050141822546720505,toxic,0.050141823,,anger,0.8665221,0.53755534,True,0.6587644,0.33248252,0.3262819,True,-0.9536980440607294,0.9536980440607294,0.6587644219398499,0.32628190517425537,0.48842451101518236,0.24458301907875818,0,1.0
indo,ib5OEL6jmO0,UgyCzu04Bve_xCAAnwp4AaABAg,id,1.0,0.66373837,0.33583334,0.32790503,w11wo/indonesian-roberta-base-sentiment-classifier,StevenLimcorn/indonesian-roberta-base-emotion-classifier,unitary/multilingual-toxic-xlm-roberta,0.6366528868675232,0.21956375241279602,0.14378333,positive,0.6366529,,0.36102327704429626,toxic,0.36102328,,happy,0.59291506,0.9243599,True,0.66373837,0.33583334,0.32790503,True,0.4170891344547272,0.4170891344547272,0.6637383699417114,0.3279050290584564,0.1457277163863182,0.04136248215343574,0,1.0
indo,ib5OEL6jmO0,Ugy-QlSEcIdEenaXjWt4AaABAg,id,1.0,0.6535996,0.45304117,0.20055845,w11wo/indonesian-roberta-base-sentiment-classifier,StevenLimcorn/indonesian-roberta-base-emotion-classifier,unitary/multilingual-toxic-xlm-roberta,0.0009998211171478033,0.9729180932044983,0.026082098,negative,0.9729181,,0.300493985414505,toxic,0.300494,,sadness,0.56409025,1.1456039,True,0.6535996,0.45304117,0.20055845,True,-0.9719182720873505,0.9719182720873505,0.6535996198654175,0.20055845379829407,0.4929795680218376,0.31155664551271434,0,1.0
indo,ib5OEL6jmO0,UgzBXiN6Fv1uacnhqXd4AaABAg,id,1.0,0.621,0.24253911,0.37846088,w11wo/indonesian-roberta-base-sentiment-classifier,StevenLimcorn/indonesian-roberta-base-emotion-classifier,unitary/multilingual-toxic-xlm-roberta,0.07579988241195679,0.08907228708267212,0.83512783,neutral,0.8351279,,0.07238426059484482,toxic,0.07238426,,happy,0.66842407,1.0222347,True,0.621,0.24253911,0.37846088,True,-0.013272404670715332,0.013272404670715332,0.6209999918937683,0.3784608840942383,0.25331810116767883,0.0018027531961506982,0,1.0
indo,ib5OEL6jmO0,UgxZhLs7eS_U0D9lMkt4AaABAg,other,0.2,0.6669051,0.4348812,0.2320239,cardiffnlp/twitter-xlm-roberta-base-sentiment,AnasAlokla/multilingual_go_emotions_V1.1,unitary/multilingual-toxic-xlm-roberta,0.23833291232585907,0.48048481345176697,0.2811823,negative,0.48048484,,0.6658977270126343,toxic,0.6658977,,optimism,0.5782363,2.9325495,True,0.6669051,0.4348812,0.2320239,True,-0.2421519011259079,0.2421519011259079,0.6669051051139832,0.23202389478683472,0.310537975281477,0.06263555645542432,0,1.0
indo,ib5OEL6jmO0,UgycyD9G76i6XWWLCbN4AaABAg.ALT6UmOngyzALVpN_3maTc,id,1.0,0.6584517,0.28443086,0.3740208,w11wo/indonesian-roberta-base-sentiment-classifier,StevenLimcorn/indonesian-roberta-base-emotion-classifier,unitary/multilingual-toxic-xlm-roberta,0.0012996592558920383,0.9966920614242554,0.0020083054,negative,0.99669206,,0.6566199064254761,toxic,0.6566199,,sadness,0.4514001,1.118898,True,0.6584517,0.28443086,0.3740208,True,-0.9953924021683633,0.9953924021683633,0.6584516763687134,0.3740208148956299,0.49884810054209083,0.41129698349444294,0,1.0
indo,ib5OEL6jmO0,UgwqO0xkKp0QnhW4XON4AaABAg,id,1.0,0.7012249,0.3364918,0.36473313,w11wo/indonesian-roberta-base-sentiment-classifier,StevenLimcorn/indonesian-roberta-base-emotion-classifier,unitary/multilingual-toxic-xlm-roberta,0.009630908258259296,0.4605505168437958,0.5298186,neutral,0.5298186,,0.2628096342086792,toxic,0.26280963,,anger,0.828275,0.6634358,True,0.7012249,0.3364918,0.36473313,True,-0.4509196085855365,0.4509196085855365,0.7012249231338501,0.36473312973976135,0.3627299021463841,0.10327385079485418,0,1.0
indo,ib5OEL6jmO0,UgyWyE8oxcfhvQqTd8J4AaABAg,id,1.0,0.6549625,0.33282256,0.32213992,w11wo/indonesian-roberta-base-sentiment-classifier,StevenLimcorn/indonesian-roberta-base-emotion-classifier,unitary/multilingual-toxic-xlm-roberta,0.012276693247258663,0.9814795851707458,0.006243708,negative,0.9814796,,0.15714947879314423,toxic,0.15714948,,sadness,0.43229342,1.2902168,True,0.6549625,0.33282256,0.32213992,True,-0.9692028919234872,0.9692028919234872,0.6549624800682068,0.3221399188041687,0.4923007229808718,0.27606073713285295,0,1.0
indo,ib5OEL6jmO0,Ugxl-chnZ1mCVYoPtCB4AaABAg,id,1.0,0.6950525,0.3912901,0.3037624,w11wo/indonesian-roberta-base-sentiment-classifier,StevenLimcorn/indonesian-roberta-base-emotion-classifier,unitary/multilingual-toxic-xlm-roberta,0.00430969288572669,0.9927793741226196,0.0029109058,negative,0.99277943,,0.404473215341568,toxic,0.40447322,,sadness,0.715931,0.9556372,True,0.6950525,0.3912901,0.3037624,True,-0.9884696812368929,0.9884696812368929,0.6950525045394897,0.30376240611076355,0.49711742030922323,0.34506888516737233,0,1.0
indo,ib5OEL6jmO0,UgzP12lQ05OVKLQAhAp4AaABAg,id,1.0,0.61738837,0.4448778,0.17251056,w11wo/indonesian-roberta-base-sentiment-classifier,StevenLimcorn/indonesian-roberta-base-emotion-classifier,unitary/multilingual-toxic-xlm-roberta,0.761381208896637,0.23129487037658691,0.0073238914,positive,0.7613812,,0.35213032364845276,toxic,0.35213032,,happy,0.44276452,1.2135404,True,0.61738837,0.4448778,0.17251056,True,0.53008633852005,0.53008633852005,0.6173883676528931,0.17251056432724,0.11747841536998749,0.042101081135715854,1,0.5
indo,ib5OEL6jmO0,Ugyk5Uv3eW1Mq6lhNwd4AaABAg,id,1.0,0.65479267,0.38676137,0.2680313,w11wo/indonesian-roberta-base-sentiment-classifier,StevenLimcorn/indonesian-roberta-base-emotion-classifier,unitary/multilingual-toxic-xlm-roberta,0.0007302459562197328,0.9984887838363647,0.0007809596,negative,0.9984888,,0.21870103478431702,toxic,0.21870103,,anger,0.8465318,0.59074837,True,0.65479267,0.38676137,0.2680313,True,-0.997758537880145,0.997758537880145,0.6547926664352417,0.2680312991142273,0.49943963447003625,0.3036516469867142,0,1.0
indo,ib5OEL6jmO0,UgwPK9JgBHhhjUDYuG54AaABAg.ALS4NUKrxLzALUcX4R77qn,id,1.0,0.62226284,0.36314726,0.25911558,w11wo/indonesian-roberta-base-sentiment-classifier,StevenLimcorn/indonesian-roberta-base-emotion-classifier,unitary/multilingual-toxic-xlm-roberta,0.0035683128517121077,0.9679984450340271,0.028433245,negative,0.9679985,,0.38470515608787537,toxic,0.38470516,,anger,0.7802777,0.7718313,True,0.62226284,0.36314726,0.25911558,True,-0.964430132182315,0.964430132182315,0.6222628355026245,0.2591155767440796,0.49110753304557875,0.327925115561484,0,1.0
indo,ib5OEL6jmO0,UgzSOxIEv6w3U4AZt0F4AaABAg,other,0.0,0.66885686,0.34222874,0.32662812,cardiffnlp/twitter-xlm-roberta-base-sentiment,AnasAlokla/multilingual_go_emotions_V1.1,unitary/multilingual-toxic-xlm-roberta,0.20801809430122375,0.46700066328048706,0.32498124,negative,0.46700063,,0.0677110105752945,toxic,0.06771101,,neutral,0.9139487,2.6423934,True,0.66885686,0.34222874,0.32662812,True,-0.2589825689792633,0.2589825689792633,0.6688568592071533,0.3266281187534332,0.3147456422448158,0.04351650280267468,0,1.0
indo,ib5OEL6jmO0,UgyUKbE2rfD4eSsoigt4AaABAg,id,1.0,0.70812976,0.47613555,0.23199421,w11wo/indonesian-roberta-base-sentiment-classifier,StevenLimcorn/indonesian-roberta-base-emotion-classifier,unitary/multilingual-toxic-xlm-roberta,0.007322221528738737,0.9007878303527832,0.09188995,negative,0.9007878,,0.18658486008644104,toxic,0.18658486,,anger,0.8413861,0.62990326,True,0.70812976,0.47613555,0.23199421,True,-0.8934656088240445,0.8934656088240445,0.7081297636032104,0.23199421167373657,0.4733664022060111,0.2509250836095329,0,1.0
indo,ib5OEL6jmO0,UgzvvBPvhUlgG6kDq5R4AaABAg,id,1.0,0.7027203,0.3432271,0.3594932,w11wo/indonesian-roberta-base-sentiment-classifier,StevenLimcorn/indonesian-roberta-base-emotion-classifier,unitary/multilingual-toxic-xlm-roberta,0.0030212991405278444,0.9846985936164856,0.012280135,negative,0.9846986,,0.018974564969539642,toxic,0.018974565,,anger,0.46083635,1.2391924,True,0.7027203,0.3432271,0.3594932,True,-0.9816772944759578,0.9816772944759578,0.7027202844619751,0.3594931960105896,0.49541932361898944,0.24778501362195643,0,1.0
indo,ib5OEL6jmO0,UgxfRYmARerSvG0Lhmx4AaABAg,id,1.0,0.62745446,0.35326776,0.2741867,w11wo/indonesian-roberta-base-sentiment-classifier,StevenLimcorn/indonesian-roberta-base-emotion-classifier,unitary/multilingual-toxic-xlm-roberta,0.0037903650663793087,0.9808787107467651,0.015330907,negative,0.9808787,,0.13466794788837433,toxic,0.13466795,,sadness,0.66034937,0.9865834,True,0.62745446,0.35326776,0.2741867,True,-0.9770883456803858,0.9770883456803858,0.6274544596672058,0.2741867005825043,0.49427208642009646,0.27399252167874744,0,1.0
indo,ib5OEL6jmO0,UgztxPsUg_G-hIbqeoN4AaABAg,id,1.0,0.770946,0.42914873,0.3417973,w11wo/indonesian-roberta-base-sentiment-classifier,StevenLimcorn/indonesian-roberta-base-emotion-classifier,unitary/multilingual-toxic-xlm-roberta,0.019648684188723564,0.9512741565704346,0.029077172,negative,0.9512741,,0.8571690917015076,toxic,0.8571691,,love,0.43615595,1.2866359,True,0.770946,0.42914873,0.3417973,True,-0.931625472381711,0.931625472381711,0.7709460258483887,0.3417972922325134,0.48290636809542775,0.4177589265055784,0,1.0
indo,ib5OEL6jmO0,Ugz7fRQ-fg4jVXFt76t4AaABAg.ALT2PqJXpeWALU1S_NS_Ng,id,1.0,0.6744394,0.33027947,0.3441599,w11wo/indonesian-roberta-base-sentiment-classifier,StevenLimcorn/indonesian-roberta-base-emotion-classifier,unitary/multilingual-toxic-xlm-roberta,0.015819700434803963,0.46699413657188416,0.51718616,neutral,0.51718616,,0.22745905816555023,toxic,0.22745906,,fear,0.3171986,1.4772251,True,0.6744394,0.33027947,0.3441599,True,-0.4511744361370802,0.4511744361370802,0.6744393706321716,0.34415990114212036,0.36279360903427005,0.1004572144761897,0,1.0
indo,ib5OEL6jmO0,UgwnYe5rqhhG12M1kRN4AaABAg,id,1.0,0.642208,0.42575586,0.21645212,w11wo/indonesian-roberta-base-sentiment-classifier,StevenLimcorn/indonesian-roberta-base-emotion-classifier,unitary/multilingual-toxic-xlm-roberta,0.0019680492114275694,0.9894270896911621,0.0086048655,negative,0.9894271,,0.715449869632721,toxic,0.71544987,,sadness,0.8795479,0.48452953,True,0.642208,0.42575586,0.21645212,True,-0.9874590404797345,0.9874590404797345,0.6422079801559448,0.21645212173461914,0.49686476011993363,0.4208286719579148,0,1.0
indo,ib5OEL6jmO0,Ugx7cZGt14WFAhZljvl4AaABAg,id,1.0,0.6392578,0.31109405,0.32816374,w11wo/indonesian-roberta-base-sentiment-classifier,StevenLimcorn/indonesian-roberta-base-emotion-classifier,unitary/multilingual-toxic-xlm-roberta,0.0003748335875570774,0.9954956769943237,0.004129484,negative,0.9954957,,0.14243952929973602,toxic,0.14243953,,anger,0.55605394,1.0199019,True,0.6392578,0.31109405,0.32816374,True,-0.9951208434067667,0.9951208434067667,0.6392577886581421,0.328163743019104,0.49878021085169166,0.28352297895284867,0,1.0
indo,ib5OEL6jmO0,UgyF9tQHZ_VXodFg3Mx4AaABAg.ALS5WNF_Q9SALTyCPN3Y3b,other,0.0,0.70679545,0.3990562,0.30773926,cardiffnlp/twitter-xlm-roberta-base-sentiment,AnasAlokla/multilingual_go_emotions_V1.1,unitary/multilingual-toxic-xlm-roberta,0.09513716399669647,0.5533121824264526,0.35155067,negative,0.5533122,,0.04065154865384102,toxic,0.04065155,,neutral,0.78048676,2.7517412,True,0.70679545,0.3990562,0.30773926,True,-0.45817501842975616,0.45817501842975616,0.7067954540252686,0.3077392578125,0.36454375460743904,0.08690732997788628,0,1.0
indo,ib5OEL6jmO0,UgzMeqMZvKkkbSwp1vh4AaABAg,id,1.0,0.76246756,0.39920008,0.36326748,w11wo/indonesian-roberta-base-sentiment-classifier,StevenLimcorn/indonesian-roberta-base-emotion-classifier,unitary/multilingual-toxic-xlm-roberta,0.42270004749298096,0.46167200803756714,0.11562796,negative,0.461672,,0.2214822918176651,toxic,0.22148229,,anger,0.40486822,1.2183024,True,0.76246756,0.39920008,0.36326748,True,-0.03897196054458618,0.03897196054458618,0.7624675631523132,0.3632674813270569,0.25974299013614655,0.006182345466545251,0,1.0
indo,ib5OEL6jmO0,UgzX9TB3ruA7Adbr7Qd4AaABAg,id,1.0,0.7255062,0.26954973,0.45595646,w11wo/indonesian-roberta-base-sentiment-classifier,StevenLimcorn/indonesian-roberta-base-emotion-classifier,unitary/multilingual-toxic-xlm-roberta,0.13334572315216064,0.8066933751106262,0.059960928,negative,0.8066933,,0.6970363259315491,toxic,0.6970363,,love,0.5087543,1.2361952,True,0.7255062,0.26954973,0.45595646,True,-0.6733476519584656,0.6733476519584656,0.7255061864852905,0.45595645904541016,0.4183369129896164,0.23901583836502258,0,1.0
indo,ib5OEL6jmO0,Ugy5KD06FT5gdoTWtsl4AaABAg,other,0.2,0.6363636,0.3470264,0.28933722,cardiffnlp/twitter-xlm-roberta-base-sentiment,AnasAlokla/multilingual_go_emotions_V1.1,unitary/multilingual-toxic-xlm-roberta,0.055983494967222214,0.1679728627204895,0.77604365,neutral,0.77604365,,0.025375060737133026,toxic,0.02537506,,curiosity,0.91131526,2.6598294,True,0.6363636,0.3470264,0.28933722,True,-0.11198936775326729,0.11198936775326729,0.6363636255264282,0.2893372178077698,0.2779973419383168,0.015961370947827017,0,1.0
indo,ib5OEL6jmO0,Ugx50yCTc7eUhtJhpDZ4AaABAg,other,0.2,0.6250907,0.32770228,0.29738843,cardiffnlp/twitter-xlm-roberta-base-sentiment,AnasAlokla/multilingual_go_emotions_V1.1,unitary/multilingual-toxic-xlm-roberta,0.1762755960226059,0.462529718875885,0.3611947,negative,0.46252972,,0.08975228667259216,toxic,0.08975229,,neutral,0.23230861,3.2331314,True,0.6250907,0.32770228,0.29738843,True,-0.2862541228532791,0.2862541228532791,0.6250907182693481,0.2973884344100952,0.3215635307133198,0.050155242234169554,0,1.0
indo,ib5OEL6jmO0,Ugzb6tv4MSjCNV4j8lJ4AaABAg,id,1.0,0.66456616,0.34746823,0.31709793,w11wo/indonesian-roberta-base-sentiment-classifier,StevenLimcorn/indonesian-roberta-base-emotion-classifier,unitary/multilingual-toxic-xlm-roberta,0.0013323234161362052,0.9938113689422607,0.0048563047,negative,0.9938114,,0.08022531867027283,toxic,0.08022532,,sadness,0.49004087,1.1482439,True,0.66456616,0.34746823,0.31709793,True,-0.9924790455261245,0.9924790455261245,0.664566159248352,0.317097932100296,0.49811976138153113,0.26701734546157435,0,1.0
indo,ib5OEL6jmO0,Ugx9asXPrbv7TF-oSxd4AaABAg,other,0.2,0.653886,0.41739032,0.2364957,cardiffnlp/twitter-xlm-roberta-base-sentiment,AnasAlokla/multilingual_go_emotions_V1.1,unitary/multilingual-toxic-xlm-roberta,0.11946039646863937,0.4165196418762207,0.46401995,neutral,0.46401992,,0.04732942953705788,toxic,0.04732943,,neutral,0.3829411,3.1038492,True,0.653886,0.41739032,0.2364957,True,-0.29705924540758133,0.29705924540758133,0.6538860201835632,0.236495703458786,0.32426481135189533,0.05044245409202653,0,1.0
indo,ib5OEL6jmO0,UgyBz06-74NZJjGTbax4AaABAg,other,0.2,0.6788606,0.3096891,0.3691715,cardiffnlp/twitter-xlm-roberta-base-sentiment,AnasAlokla/multilingual_go_emotions_V1.1,unitary/multilingual-toxic-xlm-roberta,0.08420468866825104,0.6261571049690247,0.28963825,negative,0.62615705,,0.13604091107845306,toxic,0.13604091,,neutral,0.947286,2.6167312,True,0.6788606,0.3096891,0.3691715,True,-0.5419524163007736,0.5419524163007736,0.678860604763031,0.36917150020599365,0.3854881040751934,0.11866868046629057,0,1.0
indo,ib5OEL6jmO0,UgwFsOU_BQf0xVODk2h4AaABAg,id,1.0,0.6903784,0.35150072,0.3388777,w11wo/indonesian-roberta-base-sentiment-classifier,StevenLimcorn/indonesian-roberta-base-emotion-classifier,unitary/multilingual-toxic-xlm-roberta,0.0010390934767201543,0.9970661401748657,0.0018947739,negative,0.9970662,,0.2542922794818878,toxic,0.25429228,,sadness,0.46795425,1.2227519,True,0.6903784,0.35150072,0.3388777,True,-0.9960270466981456,0.9960270466981456,0.6903784275054932,0.33887770771980286,0.4990067616745364,0.31170682790028753,0,1.0
indo,ib5OEL6jmO0,UgwBLTg-hZYQhfNTNMR4AaABAg,id,1.0,0.6912615,0.25021943,0.44104204,w11wo/indonesian-roberta-base-sentiment-classifier,StevenLimcorn/indonesian-roberta-base-emotion-classifier,unitary/multilingual-toxic-xlm-roberta,0.002580762840807438,0.8488264679908752,0.1485928,negative,0.84882647,,0.015605759806931019,toxic,0.01560576,,sadness,0.39381647,1.4212611,True,0.6912615,0.25021943,0.44104204,True,-0.8462457051500678,0.8462457051500678,0.6912614703178406,0.4410420358181,0.46156142628751695,0.19834494832580687,0,1.0
indo,ib5OEL6jmO0,UgwUOArGe3rYo0zDSX14AaABAg,id,1.0,0.66703385,0.39825356,0.2687803,w11wo/indonesian-roberta-base-sentiment-classifier,StevenLimcorn/indonesian-roberta-base-emotion-classifier,unitary/multilingual-toxic-xlm-roberta,0.00920726079493761,0.9546419382095337,0.036150776,negative,0.954642,,0.2127232402563095,toxic,0.21272324,,anger,0.7910219,0.75200593,True,0.66703385,0.39825356,0.2687803,True,-0.9454346774145961,0.9454346774145961,0.667033851146698,0.26878029108047485,0.486358669353649,0.278817413405403,0,1.0
indo,ib5OEL6jmO0,UgwIBvJJPbzZJ1wJGYN4AaABAg,other,0.2,0.6827761,0.39637384,0.28640226,cardiffnlp/twitter-xlm-roberta-base-sentiment,AnasAlokla/multilingual_go_emotions_V1.1,unitary/multilingual-toxic-xlm-roberta,0.19685207307338715,0.26218757033348083,0.5409604,neutral,0.5409604,,0.1625380665063858,toxic,0.16253807,,neutral,0.95079213,2.614657,True,0.6827761,0.39637384,0.28640226,True,-0.06533549726009369,0.06533549726009369,0.6827760934829712,0.28640225529670715,0.2663338743150234,0.010114695065887368,0,1.0
